NH3-N,TN,TKN,TP,Orthophosphate,WATER TEMP.
0.00187006,0.013940505,0.011504115,0.01337224,0.025429036,0.213636364
0.001959621,0.041504117,0.029084324,0.009972255,0.000428297,0.213636364
0.002002079,0.009085141,0.007554698,0.0035711750000000002,0.017069857,0.213636364
0.099257064,0.152662196,0.112237728,0.089473288,0.185365529,0.213636364
0.000733509,0.013139982,0.013549545,0.002592786,0.006631221,0.218181818
0.001089646,0.033258576,0.007352077,0.002366194,0.003091124,0.218181818
0.001700471,0.00903122,0.00630579,0.006836535,0.005390637,0.218181818
0.002985327,0.013119741,0.011862147,0.006067009,0.006501255,0.218181818
0.003828321,0.007033547,0.006397938,0.004264579,0.001500074,0.218181818
0.005380394,0.088001955,0.020323636,0.00954511,0.014192881,0.218181818
0.000517933,0.00582786,0.00460944,0.005977813,0.005169104,0.22
0.000389596,0.00247914,0.001817942,0.008071986,0.007103825,0.222727273
0.000629617,0.007772422,0.00738287,0.00178725,0.000589278,0.222727273
0.00113762,0.013094129,0.00814575,0.010453139,0.026728696,0.222727273
0.001928331,0.023519235,0.025214357,0.010299123,0.009732684,0.222727273
0.002331463,0.005615063,0.003827347,0.007207724,0.008669325,0.222727273
0.002820337,0.010835387,0.007636954,0.006662851,0.009694284,0.222727273
0.003040986,0.024764669,0.022583529,0.018122357,0.026095112,0.222727273
0.004933703,0.076909856,0.009488292,0.0100199,0.017185054,0.222727273
0.01644858,0.03653136,0.03848412,0.006132937,0.016349136,0.222727273
0.0000458348,0.012267513,0.010586859,0.002326859,0.000886132,0.227272727
0.00049303,0.011458249,0.008066179,0.003790565,0.008369517,0.227272727
0.000571346,0.006205271,0.004930397,0.005113551,0.006098065,0.227272727
0.00060013,0.016123324,0.01706024,0.003854277,0.004494166,0.227272727
0.000600436,0.020216886,0.006624894,0.004306352,0.004488259,0.227272727
0.000648211,0.005823921,0.003715306,0.003896936,0.00297445,0.227272727
0.00084744,0.006352393,0.005713866,0.002639988,0.005130852,0.227272727
0.001371637,0.009077909,0.007451487,0.002793284,0.004682469,0.227272727
0.00140146,0.012839874,0.006204949,0.010207711,0.019406292,0.227272727
0.001668677,0.008682638,0.006589864,0.004979479,0.003117708,0.227272727
0.001735916,0.010746518,0.005567026,0.00233794,0.015584109,0.227272727
0.002061237,0.070304095,0.006263183,0.007539579,0.018354748,0.227272727
0.002794853,0.019023942,0.008095337,0.01034012,0.019921725,0.227272727
0.004766819,0.008733557,0.006499269,0.007312987,0.001624575,0.227272727
0.005243118,0.07910125,0.007865001,0.009972255,0.017508492,0.227272727
0.0059386,0.013874892,0.009015535,0.004637653,0.008125831,0.227272727
0.008055602,0.075314915,0.007184063,0.007878635,0.021002806,0.227272727
0,0.006440919,0.003341742,0.005060365,0.013489883,0.231818182
0.00053037,0.004840696,0.003979828,0.004836987,0.001401565,0.231818182
0.000816012,0.025942021,0.027906934,0.002814392,0.003766061,0.231818182
0.001740042,0.007183176,0.005320953,0.003249293,0.002377788,0.231818182
0.003052322,0.007535457,0.007117067,0.00389749,0.005541279,0.231818182
0.1977313,0.166056648,0.176338655,0.093672715,0.172470831,0.231818182
0.000435522,0.004421447,0.003545535,0.004346851,0.001849948,0.236363636
0.000499599,0.005209735,0.003011192,0.004781142,0.003603604,0.236363636
0.000809748,0.008163564,0.005409245,0.00432131,0.006498302,0.236363636
0.000853872,0.012915316,0.005932838,0.003089737,0.012724856,0.236363636
0.00124307,0.00658324,0.004403589,0.005171722,0.013786738,0.236363636
0.001511112,0.013935844,0.014374857,0.003873445,0,0.236363636
0.000202895,0.010065022,0.009452689,0.002370073,0.004151529,0.240909091
0.000295879,0.008352662,0.005763448,0.005390558,0.008444838,0.240909091
0.000313678,0.021877123,0.021984438,0.004144026,0.001063358,0.240909091
0.000374577,0.012335,0.012914701,0.003052618,0.003869443,0.240909091
0.000440472,0.015771449,0.016567141,0.006086954,0.007198346,0.240909091
0.000522669,0.006539971,0.00655159,0.004965629,0.003099985,0.240909091
0.000576709,0.006825297,0.004194508,0.00439998,0.006928076,0.240909091
0.000980712,0.012908058,0.007251931,0.002908574,0.002271452,0.240909091
0.001489417,0.011081877,0.00919171,0.005454269,0.012383695,0.240909091
0.001875972,0.006959119,0.007309797,0.003880648,0.000682469,0.240909091
0.001971904,0.014480465,0.008244752,0.015140099,0.032838576,0.240909091
0.003093543,0.030162982,0.023166556,0.010033363,0.002803574,0.240909091
0,0.005545828,0.005782578,0.003675884,0.009799143,0.245454545
0.000180604,0.019479619,0.01966364,0.002282538,0.004415891,0.245454545
0.000472557,0.004490404,0.00416907,0.00141052,0.000859548,0.245454545
0.000594172,0.025941261,0.026207859,0.005566734,0.007210161,0.245454545
0.000687522,0.004781607,0.001962043,0.003213282,0.003396839,0.245454545
0.000884489,0.028251214,0.012478896,0.002863145,0.012466401,0.245454545
0.000895306,0.060721844,0.005633381,0.006823238,0.013166445,0.245454545
0.000928918,0.007126177,0.00554141,0.006393323,0.006084773,0.245454545
0.002886064,0.00771897,0.007810023,0.008121848,0.017752178,0.245454545
0.004464645,0.03357729,0.033580946,0.007634315,0.003869443,0.245454545
0.043725293,0.094488245,0.063384195,0.040707299,0.057727071,0.245454545
0.120700032,0.141400809,0.131929355,0.093542522,0.167638458,0.245454545
0.19199037,0.192130426,0.206228371,0.121437689,0.212089795,0.245454545
0.00049691,0.017460147,0.018458115,0.004376712,0.011667405,0.25
0.000662053,0.019276385,0.01971885,0.002792231,0.004090976,0.25
0.000965877,0.010639562,0.009107002,0.002013841,0.006858662,0.25
0.001092396,0.009558147,0.009776154,0.005152332,0.00208241,0.25
0.001339904,0.011415057,0.007856349,0.006576148,0.002392556,0.25
0.001348887,0.011001368,0.008419864,0.006017868,0.007742579,0.25
0.003665408,0.032507832,0.026519879,0.013479165,0.000812288,0.25
0.005691597,0.079066988,0.00806889,0.007292488,0.018694432,0.25
0.00630867,0.093269689,0.005626132,0.012202716,0.028571851,0.25
0.011621565,0.048707788,0.023574361,0.009261455,0.012476739,0.25
0.000289049,0.020024102,0.018675915,0.002038772,0.008565943,0.254545455
0.000401406,0.019730733,0.01289162,0.010962832,0.018613203,0.254545455
0.000575563,0.003191289,0.002601915,0.003487519,0.009297002,0.254545455
0.000602804,0.007964269,0.006599633,0.001425977,0.004607887,0.254545455
0.000660159,0.003108754,0.003063635,0.00297561,0.00361025,0.254545455
0.000687659,0.009922651,0.008098743,0.004260701,0.002184759,0.254545455
0.000755541,0.096796767,0.09337313,0.244231605,0.034864865,0.254545455
0.000826096,0.042176937,0.030500374,0.007468111,0.00091567,0.254545455
0.000964517,0.095858913,0.003053294,0.00429361,0.005824841,0.254545455
0.001115313,0.006276255,0.004918734,0.007700797,0.002806085,0.254545455
0.001670984,0.045357877,0.008191668,0.006193878,0.008877566,0.254545455
0.002350867,0.013057776,0.011490353,0.004294164,0.003414562,0.254545455
0.002357467,0.038807367,0.002102411,0.004617708,0.004882588,0.254545455
0.002681335,0.005007362,0.004050189,0.001901543,0.002094078,0.254545455
0.002761485,0.030634379,0.024139348,0.004177267,0.001270123,0.254545455
0.005023952,0.024767076,0.018929223,0.009279737,0.013788214,0.254545455
0.013278569,0.013153813,0.011841954,0.003112452,0.014272633,0.254545455
0.237945969,0.203479363,0.218622994,0.141505744,0.236368336,0.254545455
0.00089989,0.004727141,0.004349196,0.005606623,0.002747009,0.255
0,0.076729042,0.006340398,0.007442072,0.018146507,0.259090909
0.000416761,0.010040576,0.008442346,0.002493064,0.008698863,0.259090909
0.000438486,0.006340854,0.006681303,0.001505811,0.001852016,0.259090909
0.000565296,0.032685923,0.005272992,0.008365614,0.021562546,0.259090909
0.000644743,0.005357933,0.002891289,0.003390567,0.003426377,0.259090909
0.000879493,0.008764704,0.00738648,0.002889184,0.004866342,0.259090909
0.000905237,0.008586245,0.006869605,0.003615496,0.008518683,0.259090909
0.001012521,0.013313513,0.014096764,0.004376712,0.001934722,0.259090909
0.001352875,0.007267421,0.006553103,0.003169349,0.005730764,0.259090909
0.002103817,0.014079077,0.006413702,0.004471947,0.004035445,0.259090909
0.002303336,0.007386917,0.006715353,0.00251528,0.001922759,0.259090909
0.007796896,0.014092845,0.014662133,0.008217138,0.007589721,0.259090909
0.000381804,0.004570253,0.004728388,0.001986196,0.002863536,0.263636364
0.000572064,0.006288364,0.004270755,0.003749014,0.003195983,0.263636364
0.000857095,0.009015602,0.008653007,0.002521872,0.006804017,0.263636364
0.000969375,0.057108051,0.006832108,0.008651485,0.024011224,0.263636364
0.000977809,0.023692702,0.025411188,0.004653719,0.005464481,0.263636364
0.001329209,0.05257234,0.004864233,0.008753424,0.013144292,0.263636364
0.001354724,0.017094592,0.008465672,0.008961733,0.018721016,0.263636364
0.001486315,0.007782923,0.007418432,0.003934941,0.004491951,0.263636364
0.002135443,0.026541527,0.027434545,0.002637107,0.00299808,0.263636364
0.002252016,0.013702628,0.012656543,0.011185546,0.000679368,0.263636364
0.002384937,0.004656208,0.002485255,0.007457031,0,0.263636364
0.002442276,0.011937778,0.01272253,0.003969511,0.006962044,0.263636364
0.000734885,0.002124173,0.001245353,0.002465363,0.002614089,0.264090909
0.000565296,0.004844939,0.003106569,0.002160655,0.002953773,0.268181818
0.000635362,0.00458506,0.004674923,0.002838879,0.003417368,0.268181818
0.000687522,0.002501635,0.002520681,0.006592769,0.004282971,0.268181818
0.000742111,0.010897718,0.010907504,0.003601092,0.008049033,0.268181818
0.000812804,0.008208784,0.006534967,0.00218614,0.006883769,0.268181818
0.00087902,0.015035486,0.01549066,0.004365632,0.005183872,0.268181818
0.000951378,0.064784411,0.022027112,0.021584336,0.023571112,0.268181818
0.001130592,0.006086257,0.005286617,0.029085744,0.001476887,0.268181818
0.001167565,0.025979387,0.027416832,0.002825472,0.003588835,0.268181818
0.00117994,0.009017287,0.00566104,0.0018011,0.001386797,0.268181818
0.001466362,0.010190775,0.01069187,0.002835999,0.003125388,0.268181818
0.001508469,0.009505036,0.010228391,0.003486633,0,0.268181818
0.001861901,0.008987875,0.006234638,0.003457048,0.004770344,0.268181818
0.002612583,0.00636492,0.004210218,0.002659268,0.00221533,0.268181818
0.003522236,0.080388586,0.010306573,0.010232642,0.0265559,0.268181818
0.003850123,0.028578174,0.029893367,0.00625482,0.005361099,0.268181818
0.004790347,0.028971849,0.030603109,0.004177267,0.005892778,0.268181818
0.094946576,0.12378475,0.119879588,0.065055667,0.143083739,0.268181818
0.00032833,0.003468216,0.003308905,0.002470903,0.009598287,0.272727273
0.000523739,0.008196497,0.005839532,0.00320885,0.0127987,0.272727273
0.000662022,0.008397236,0.007865178,0.00681936,0.003105597,0.272727273
0.000843681,0.064669817,0.012607642,0.011076959,0.022816423,0.272727273
0.000861236,0.008384721,0.006564125,0.003239875,0.017323881,0.272727273
0.001023644,0.008024233,0.004809732,0.004542916,0.006498302,0.272727273
0.001082068,0.008451183,0.001085582,0.002108024,0.006533747,0.272727273
0.001175433,0.007257681,0.00747014,0.003130845,0.003056565,0.272727273
0.001344487,0.00745424,0.004714354,0.005595543,0.007975188,0.272727273
0.001714221,0.010228205,0.008205157,0.004376712,0.002939005,0.272727273
0.002052788,0.025712757,0.027458934,0.003285304,0.003825137,0.272727273
0.002503802,0.030472704,0.012794295,0.006341246,0.012797223,0.272727273
0.004682024,0.007270233,0.00603778,0.002445585,0.001879781,0.272727273
0.007950167,0.029435887,0.025586791,0.011306875,0.004643332,0.272727273
0.009503081,0.058398933,0.008474938,0.0078116,0.011519716,0.272727273
0.200669738,0.18687461,0.200320385,0.125194459,0.239914341,0.272727273
0.211253954,0.215696146,0.226578699,0.136164493,0.208199675,0.272727273
0.000175486,0.009015247,0.008905579,0.003246523,0.010057599,0.277272727
0.000311249,0.010508439,0.011120862,0.003069238,0.004312509,0.277272727
0.000430389,0.027464028,0.029376832,0.002470903,0.00299808,0.277272727
0.00080492,0.005562699,0.004254964,0.002159547,0.006363905,0.277272727
0.000844964,0.007849004,0.008024145,0.00182182,0.001412642,0.277272727
0.000899676,0.014349076,0.014596186,0.001910795,0.003588244,0.277272727
0.001624416,0.040574016,0.006478449,0.007754536,0.020671983,0.277272727
0.001665331,0.00872089,0.00814793,0.0078116,0.001033821,0.277272727
0.002365075,0.073768473,0.002109197,0.006914097,0.00326392,0.277272727
0.002475079,0.003122294,0.002207299,0.006925177,0.001624575,0.277272727
0.003778406,0.009472825,0.007316869,0.005137927,0.010011815,0.277272727
0.005432966,0.006373584,0.005837229,0.002032456,0.001089499,0.277272727
0.005500175,0.008581559,0.006417517,0.007368388,0.000295377,0.277272727
0.006824862,0.019168606,0.011899303,0.022109043,0.06525624,0.277272727
0.016968041,0.035794284,0.026862282,0.021534531,0.033141338,0.279090909
0.000320844,0.009620213,0.010273478,0.00548474,0.004282971,0.281818182
0.000432008,0.001953251,0.001815653,0.002568465,0.002029095,0.281818182
0.000488186,0.010889029,0.009472214,0.010616518,0.018270861,0.281818182
0.00053535,0.00778324,0.006592425,0.005486402,0.00324088,0.281818182
0.000540698,0.007988513,0.00790104,0.001905255,0.000601093,0.281818182
0.000751125,0.014233076,0.007897552,0.013247531,0.018393,0.281818182
0.000789458,0.007636004,0.006418089,0.003733224,0.003616157,0.281818182
0.000998404,0.00716424,0.006918792,0.001856612,0.001557229,0.281818182
0.001034339,0.009928009,0.00608506,0.005889171,0.004534042,0.281818182
0.001836447,0.010429602,0.006894403,0.010343444,0.036922168,0.281818182
0.0019261,0.00740384,0.006120772,0.005779864,0.004534042,0.281818182
0.002882993,0.230728035,0.012027054,0.017285242,0.014975631,0.281818182
0.002944442,0.02355085,0.010961487,0.014502263,0.015833998,0.281818182
0.00351837,0.067752731,0.013264231,0.013728471,0.018479693,0.281818182
0.001751821,0.005370612,0.005291345,0.003915938,0.00368306,0.283081818
0.001957146,0.005513731,0.00562725,0.004869785,0.007975188,0.283636364
0.000287109,0.010972742,0.006685827,0.003227687,0.012854822,0.286363636
0.000412819,0.046494189,0.049991232,0.009849264,0.006808448,0.286363636
0.000434055,0.006536298,0.005565118,0.001997221,0.003296411,0.286363636
0.000505405,0.04511164,0.004266218,0.003224362,0.006396396,0.286363636
0.000570017,0.006006686,0.005966506,0.002839046,0.003159504,0.286363636
0.000722754,0.020101748,0.021593732,0.002698049,0.003795599,0.286363636
0.000763898,0.006423984,0.006220046,0.005098869,0.00392527,0.286363636
0.000962531,0.007821568,0.00472798,0.004044303,0.005907547,0.286363636
0.001050213,0.008162969,0.006997315,0.001660214,0.004445429,0.286363636
0.00105637,0.006076212,0.00634424,0.002098827,0.002903412,0.286363636
0.001113709,0.00619795,0.004206376,0.003457048,0.005316792,0.286363636
0.001161775,0.008029856,0.005357891,0.005837315,0.0094249,0.286363636
0.001197938,0.009956787,0.007727154,0.002607191,0.01138975,0.286363636
0.00132791,0.011794761,0.007893614,0.002336278,0.00635209,0.286363636
0.001977619,0.013588249,0.007038967,0.007790547,0.016031605,0.286363636
0.002484918,0.011536427,0.004280852,0.002637661,0.018366563,0.286363636
0.00324793,0.020423451,0.016363102,0.007157863,0.01955398,0.286363636
0.003447846,0.016945634,0.011584232,0.010119623,0.013404224,0.286363636
0.004607925,0.014956865,0.013710732,0.008695252,0.009709053,0.286363636
0.005932963,0.018900519,0.012859887,0.004520756,0.001727957,0.286363636
0.009312331,0.008714747,0.008304826,0.002185974,0.005361099,0.286363636
0.184211915,0.242579529,0.244803834,0.164895169,0.002673165,0.286363636
0.210122813,0.210498141,0.226241255,0.132621573,0.227304682,0.286363636
0,0.10650814,0.004531639,0.006485844,0.017289913,0.290909091
0.000602911,0.006941968,0.005574956,0.003124751,0.003910205,0.290909091
0.0007028,0.008568892,0.00588613,0.004764522,0.005759858,0.290909091
0.000753906,0.062370035,0.010293711,0.011428204,0.023646433,0.290909091
0.000831107,0.004353555,0.0024189,0.002532011,0.003086398,0.290909091
0.000862091,0.014571702,0.002735497,0.004482529,0.01194949,0.290909091
0.00109232,0.007188927,0.00696772,0.002395114,0.00179043,0.290909091
0.001406731,0.007936378,0.00822524,0.003610566,0.003059519,0.290909091
0.001674162,0.013255095,0.005720283,0.00993292,0.021713189,0.290909091
0.00168947,0.011851544,0.012358421,0.00586701,0.001738296,0.290909091
0.002205616,0.008232875,0.006080741,0.002245419,0.001999705,0.290909091
0.002495368,0.005539406,0.005585393,0.002142373,0.001598435,0.290909091
0.002978177,0.005342176,0.004237319,0.001787527,0.001684832,0.290909091
0.003364274,0.033281249,0.005594549,0.009578905,0.009097622,0.290909091
0.0035252,0.025614566,0.013817323,0.005296929,0.010902378,0.290909091
0.167098379,0.180757396,0.175044252,0.104099262,0.172648058,0.290909091
0.000236813,0.003047562,0.001675912,0.006127397,0.013469207,0.295454545
0.000376349,0.003407025,0.002967223,0.003311897,0.008828829,0.295454545
0.000417723,0.005856917,0.005236871,0.004843857,0.003442032,0.295454545
0.000498041,0.004153702,0.004334454,0.002587135,0.001884803,0.295454545
0.000825026,0.004021616,0.001730413,0.013961157,0.035740659,0.295454545
0.000828235,0.032568124,0.022895821,0.002869793,0,0.295454545
0.000839495,0.016722741,0.016623195,0.006376094,0.001004726,0.295454545
0.000990643,0.006018884,0.005184291,0.002012733,0.004551765,0.295454545
0.001082985,0.008707008,0.006659693,0.004129622,0.010794565,0.295454545
0.001153662,0.01860772,0.009162321,0.009567825,0.016112834,0.295454545
0.001243651,0.006371165,0.006749974,0.007473651,0.00066327,0.295454545
0.00129358,0.008227251,0.007577889,0.003754609,0.00442298,0.295454545
0.001757,0.003286959,0.003215571,0.00509693,0.006498302,0.295454545
0.001781904,0.00961545,0.007886325,0.004417654,0.004374538,0.295454545
0.002135749,0.030606462,0.027134516,0.00352907,0.001668882,0.295454545
0.002138957,0.059095591,0.011199998,0.012576122,0.018756461,0.295454545
0.002412438,0.015107344,0.013438635,0.012044268,0.003175306,0.295454545
0.004022003,0.021318872,0.015140163,0.005365627,0.000392852,0.295454545
0.000308315,0.010032127,0.004742423,0.002567302,0.014957909,0.3
0.00034949,0.0064119,0.00527821,0.001642984,0.002143258,0.3
0.000607525,0.009784307,0.008565055,0.003598433,0.003104416,0.3
0.000759635,0.007095778,0.005884495,0.00164099,0.002510707,0.3
0.000858638,0.0068474,0.006381315,0.00231661,0.003325801,0.3
0.00093338,0.008833876,0.006789379,0.003160429,0.007156255,0.3
0.000981017,0.008246466,0.007257517,0.003975993,0.005488554,0.3
0.00123265,0.004913174,0.00524694,0.001773843,0.001740659,0.3
0.001324289,0.00607853,0.004083626,0.003723695,0.006179737,0.3
0.001486483,0.024869586,0.025445973,0.005256542,0.005866637,0.3
0.001533938,0.004426032,0.004729165,0.002109908,0.000348398,0.3
0.001632131,0.055605234,0.008158109,0.005691942,0.014313986,0.3
0.001688004,0.008112771,0.007213971,0.003577214,0.00398789,0.3
